user,session,timepress,timerelease,keycode,keyname
13,15,717,811,100,numpad_4
13,15,1856,1934,97,numpad_1
13,15,2075,2168,105,numpad_9
13,15,2433,2511,99,numpad_3
13,15,2886,2948,103,numpad_7
13,15,3042,3089,103,numpad_7
13,15,3291,3385,102,numpad_6
13,15,3463,3541,97,numpad_1
13,15,4025,4103,10,enter
13,16,0,78,105,numpad_9
13,16,218,296,97,numpad_1
13,16,452,546,100,numpad_4
13,16,1794,1856,97,numpad_1
13,16,2340,2418,105,numpad_9
13,16,2636,2745,99,numpad_3
13,16,3042,3089,103,numpad_7
13,16,3198,3229,103,numpad_7
13,16,3447,3525,102,numpad_6
13,16,3650,3713,97,numpad_1
13,16,4149,4243,10,enter
13,17,0,78,105,numpad_9
13,17,593,655,97,numpad_1
13,17,780,858,100,numpad_4
13,17,1482,1560,97,numpad_1
13,17,1981,2059,105,numpad_9
13,17,2465,2558,99,numpad_3
13,17,3026,3104,103,numpad_7
13,17,3198,3245,103,numpad_7
13,17,3416,3494,102,numpad_6
13,17,3619,3697,97,numpad_1
13,17,4430,4508,10,enter
13,18,0,78,105,numpad_9
13,18,202,280,97,numpad_1
13,18,530,592,100,numpad_4
13,18,858,951,97,numpad_1
13,18,1045,1123,105,numpad_9
13,18,1279,1388,99,numpad_3
13,18,1965,2043,103,numpad_7
13,18,2137,2184,103,numpad_7
13,18,2355,2464,102,numpad_6
13,18,2527,2636,97,numpad_1
13,18,3307,3385,10,enter
13,19,0,110,105,numpad_9
13,19,687,765,97,numpad_1
13,19,905,1014,100,numpad_4
13,19,1529,1607,97,numpad_1
13,19,1716,1810,105,numpad_9
13,19,1997,2075,99,numpad_3
13,19,2590,2668,103,numpad_7
13,19,2762,2840,103,numpad_7
13,19,3510,3588,102,numpad_6
13,19,3666,3744,97,numpad_1
13,19,4041,4119,10,enter
14,0,0,78,105,numpad_9
14,0,343,421,97,numpad_1
14,0,562,640,100,numpad_4
14,0,780,889,97,numpad_1
14,0,1076,1154,105,numpad_9
14,0,1404,1498,99,numpad_3
14,0,1685,1763,103,numpad_7
14,0,1872,1950,103,numpad_7
14,0,2075,2168,102,numpad_6
14,0,2340,2418,97,numpad_1
14,0,2574,2683,10,enter
14,1,0,125,105,numpad_9
14,1,219,359,97,numpad_1
14,1,453,546,100,numpad_4
14,1,718,827,97,numpad_1
14,1,921,1030,105,numpad_9
14,1,1186,1311,99,numpad_3
14,1,1357,1451,103,numpad_7
14,1,1560,1747,103,numpad_7
14,1,1779,1903,102,numpad_6
14,1,1997,2106,97,numpad_1
14,1,2231,2356,10,enter
14,2,0,140,105,numpad_9
14,2,281,437,97,numpad_1
14,2,530,639,100,numpad_4
14,2,780,889,97,numpad_1
14,2,1061,1185,105,numpad_9
14,2,1357,1451,99,numpad_3
14,2,1638,1731,103,numpad_7
14,2,1872,1965,103,numpad_7
14,2,2121,2246,102,numpad_6
14,2,2387,2527,97,numpad_1
14,2,2652,2777,10,enter
14,3,0,140,105,numpad_9
14,3,281,390,97,numpad_1
14,3,515,608,100,numpad_4
14,3,780,873,97,numpad_1
14,3,1029,1139,105,numpad_9
14,3,1295,1404,99,numpad_3
14,3,1575,1700,103,numpad_7
14,3,1794,1919,103,numpad_7
14,3,2043,2184,102,numpad_6
14,3,2340,2449,97,numpad_1
14,3,2574,2699,10,enter
14,4,0,109,105,numpad_9
14,4,280,405,97,numpad_1
14,4,499,592,100,numpad_4
14,4,748,858,97,numpad_1
14,4,1014,1123,105,numpad_9
14,4,1279,1388,99,numpad_3
14,4,1497,1560,103,numpad_7
14,4,1653,1778,103,numpad_7
14,4,1856,1981,102,numpad_6
14,4,2074,2215,97,numpad_1
14,4,2340,2480,10,enter
14,5,0,141,105,numpad_9
14,5,312,437,97,numpad_1
14,5,562,655,100,numpad_4
14,5,796,905,97,numpad_1
14,5,1061,1170,105,numpad_9
14,5,1342,1482,99,numpad_3
14,5,1623,1732,103,numpad_7
14,5,1841,1966,103,numpad_7
14,5,2091,2215,102,numpad_6
14,5,2325,2481,97,numpad_1
14,5,2621,2746,10,enter
14,6,0,141,105,numpad_9
14,6,328,422,97,numpad_1
14,6,546,624,100,numpad_4
14,6,812,905,97,numpad_1
14,6,1077,1170,105,numpad_9
14,6,1358,1482,99,numpad_3
14,6,1576,1654,103,numpad_7
14,6,1748,1872,103,numpad_7
14,6,1966,2075,102,numpad_6
14,6,2231,2340,97,numpad_1
14,6,2481,2621,10,enter
14,7,0,125,105,numpad_9
14,7,312,437,97,numpad_1
14,7,577,655,100,numpad_4
14,7,811,905,97,numpad_1
14,7,1030,1154,105,numpad_9
14,7,1326,1435,99,numpad_3
14,7,1544,1607,103,numpad_7
14,7,1700,1810,103,numpad_7
14,7,1950,2075,102,numpad_6
14,7,2153,2262,97,numpad_1
14,7,2418,2527,10,enter
14,8,0,93,105,numpad_9
14,8,889,998,97,numpad_1
14,8,1107,1201,100,numpad_4
14,8,1341,1435,97,numpad_1
14,8,1591,1685,105,numpad_9
14,8,1872,1997,99,numpad_3
14,8,2106,2199,103,numpad_7
14,8,2324,2496,103,numpad_7
14,8,2465,2605,102,numpad_6
14,8,2730,2839,97,numpad_1
14,8,2964,3104,10,enter
14,9,0,125,105,numpad_9
14,9,234,343,97,numpad_1
14,9,453,562,100,numpad_4
14,9,671,780,97,numpad_1
14,9,905,983,105,numpad_9
14,9,1170,1279,99,numpad_3
14,9,1326,1404,103,numpad_7
14,9,1513,1623,103,numpad_7
14,9,1701,1810,102,numpad_6
14,9,1888,2013,97,numpad_1
14,9,2122,2215,10,enter
14,10,0,93,105,numpad_9
14,10,265,374,97,numpad_1
14,10,483,561,100,numpad_4
14,10,702,795,97,numpad_1
14,10,951,1061,105,numpad_9
14,10,1217,1326,99,numpad_3
14,10,1466,1544,103,numpad_7
14,10,1653,1731,103,numpad_7
14,10,1809,1919,102,numpad_6
14,10,2090,2184,97,numpad_1
14,10,2324,2449,10,enter
14,11,0,125,105,numpad_9
14,11,296,390,97,numpad_1
14,11,515,608,100,numpad_4
14,11,764,873,97,numpad_1
14,11,1029,1123,105,numpad_9
14,11,1310,1388,99,numpad_3
14,11,1544,1638,103,numpad_7
14,11,1747,1856,103,numpad_7
14,11,1965,2075,102,numpad_6
14,11,2215,2324,97,numpad_1
14,11,2511,2605,10,enter
14,12,0,93,105,numpad_9
14,12,296,359,97,numpad_1
14,12,546,624,100,numpad_4
14,12,764,873,97,numpad_1
14,12,1763,1872,105,numpad_9
14,12,2028,2168,99,numpad_3
14,12,2231,2324,103,numpad_7
14,12,2433,2605,103,numpad_7
14,12,2574,2745,102,numpad_6
14,12,2855,2979,97,numpad_1
14,12,3120,3229,10,enter
14,13,0,125,105,numpad_9
14,13,265,406,97,numpad_1
14,13,515,593,100,numpad_4
14,13,749,889,97,numpad_1
14,13,1045,1170,105,numpad_9
14,13,1466,1591,99,numpad_3
14,13,2293,2371,103,numpad_7
14,13,2449,2590,103,numpad_7
14,13,2699,2839,102,numpad_6
14,13,2917,3026,97,numpad_1
14,13,3198,3292,10,enter
14,14,0,125,105,numpad_9
14,14,327,437,97,numpad_1
14,14,546,655,100,numpad_4
14,14,795,905,97,numpad_1
14,14,1045,1170,105,numpad_9
14,14,1326,1435,99,numpad_3
14,14,1544,1638,103,numpad_7
14,14,1763,1856,103,numpad_7
14,14,1981,2106,102,numpad_6
14,14,2231,2355,97,numpad_1
14,14,2511,2636,10,enter
14,15,0,141,105,numpad_9
14,15,297,422,97,numpad_1
14,15,515,609,100,numpad_4
14,15,765,890,97,numpad_1
14,15,1420,1545,105,numpad_9
14,15,1716,1826,99,numpad_3
14,15,1919,1997,103,numpad_7
14,15,2091,2262,103,numpad_7
14,15,2231,2387,102,numpad_6
14,15,2590,2715,97,numpad_1
14,15,2887,2996,10,enter
14,16,0,141,105,numpad_9
14,16,250,359,97,numpad_1
14,16,484,562,100,numpad_4
14,16,874,983,97,numpad_1
14,16,1139,1233,105,numpad_9
14,16,1404,1529,99,numpad_3
14,16,1592,1685,103,numpad_7
14,16,1779,1919,103,numpad_7
14,16,1935,2013,102,numpad_6
14,16,2325,2403,97,numpad_1
14,16,2699,2793,10,enter
14,17,0,110,105,numpad_9
14,17,624,734,97,numpad_1
14,17,843,968,100,numpad_4
14,17,1264,1389,97,numpad_1
14,17,1623,1748,105,numpad_9
14,17,1950,2169,99,numpad_3
14,17,2216,2356,103,numpad_7
14,17,2512,2652,103,numpad_7
14,17,2668,2840,102,numpad_6
14,17,2933,3089,97,numpad_1
14,17,3261,3401,10,enter
14,18,0,125,105,numpad_9
14,18,265,375,97,numpad_1
14,18,468,546,100,numpad_4
14,18,687,796,97,numpad_1
14,18,905,1014,105,numpad_9
14,18,1170,1295,99,numpad_3
14,18,1357,1451,103,numpad_7
14,18,1529,1701,103,numpad_7
14,18,1716,1841,102,numpad_6
14,18,1935,2028,97,numpad_1
14,18,2169,2293,10,enter
14,19,0,125,105,numpad_9
14,19,203,312,97,numpad_1
14,19,406,515,100,numpad_4
14,19,640,764,97,numpad_1
14,19,811,952,105,numpad_9
14,19,1092,1217,99,numpad_3
14,19,1248,1326,103,numpad_7
14,19,1420,1607,103,numpad_7
14,19,1560,1700,102,numpad_6
14,19,1778,1903,97,numpad_1
14,19,1981,2106,10,enter
15,0,0,94,105,numpad_9
15,0,343,421,97,numpad_1
15,0,889,952,100,numpad_4
15,0,2559,2637,97,numpad_1
15,0,2902,2980,105,numpad_9
15,0,3261,3339,99,numpad_3
15,0,3744,3791,103,numpad_7
15,0,3947,3978,103,numpad_7
15,0,4431,4493,102,numpad_6
15,0,4758,4852,97,numpad_1
15,0,5320,5382,10,enter
15,1,0,62,105,numpad_9
15,1,437,530,97,numpad_1
15,1,1279,1341,100,numpad_4
15,1,3026,3089,97,numpad_1
15,1,3385,3463,105,numpad_9
15,1,3713,3791,99,numpad_3
15,1,4134,4181,103,numpad_7
15,1,4352,4415,103,numpad_7
15,1,4789,4836,102,numpad_6
15,1,5522,5600,97,numpad_1
15,1,6568,6630,10,enter
15,2,0,94,105,numpad_9
15,2,421,515,97,numpad_1
15,2,952,1030,100,numpad_4
15,2,1467,1545,97,numpad_1
15,2,1779,1857,105,numpad_9
15,2,3089,3167,99,numpad_3
15,2,4009,4087,103,numpad_7
15,2,4259,4321,103,numpad_7
15,2,5023,5086,102,numpad_6
15,2,5242,5304,97,numpad_1
15,2,5959,6022,10,enter
15,3,0,93,105,numpad_9
15,3,327,421,97,numpad_1
15,3,873,936,100,numpad_4
15,3,1934,2012,97,numpad_1
15,3,2309,2355,105,numpad_9
15,3,5569,5616,99,numpad_3
15,3,6334,6412,103,numpad_7
15,3,6552,6614,103,numpad_7
15,3,7004,7067,102,numpad_6
15,3,7301,7379,97,numpad_1
15,3,8377,8455,10,enter
15,4,0,62,105,numpad_9
15,4,327,405,97,numpad_1
15,4,593,671,100,numpad_4
15,4,936,998,97,numpad_1
15,4,1248,1295,105,numpad_9
15,4,1544,1622,99,numpad_3
15,4,1950,2028,103,numpad_7
15,4,2137,2200,103,numpad_7
15,4,2527,2590,102,numpad_6
15,4,2824,2902,97,numpad_1
15,4,3182,3260,10,enter
15,5,0,78,105,numpad_9
15,5,374,468,97,numpad_1
15,5,2184,2262,100,numpad_4
15,5,2699,2777,97,numpad_1
15,5,3198,3229,105,numpad_9
15,5,3931,4009,99,numpad_3
15,5,4571,4633,103,numpad_7
15,5,4758,4820,103,numpad_7
15,5,5179,5273,102,numpad_6
15,5,5865,5928,97,numpad_1
15,5,6848,6957,10,enter
15,6,0,78,105,numpad_9
15,6,561,655,97,numpad_1
15,6,1029,1107,100,numpad_4
15,6,1872,1950,97,numpad_1
15,6,2231,2293,105,numpad_9
15,6,3120,3182,99,numpad_3
15,6,4025,4087,103,numpad_7
15,6,4212,4274,103,numpad_7
15,6,4711,4773,102,numpad_6
15,6,4992,5070,97,numpad_1
15,6,5647,5709,10,enter
15,7,0,78,105,numpad_9
15,7,390,468,97,numpad_1
15,7,1046,1124,100,numpad_4
15,7,1763,1857,97,numpad_1
15,7,2138,2200,105,numpad_9
15,7,2496,2574,99,numpad_3
15,7,2933,3027,103,numpad_7
15,7,3152,3214,103,numpad_7
15,7,3604,3682,102,numpad_6
15,7,3994,4072,97,numpad_1
15,7,4602,4696,10,enter
15,8,0,78,105,numpad_9
15,8,343,421,97,numpad_1
15,8,811,873,100,numpad_4
15,8,1419,1482,97,numpad_1
15,8,1778,1872,105,numpad_9
15,8,2199,2262,99,numpad_3
15,8,2620,2683,103,numpad_7
15,8,2808,2870,103,numpad_7
15,8,3432,3463,102,numpad_6
15,8,4165,4259,97,numpad_1
15,8,4929,5007,10,enter
15,9,0,78,105,numpad_9
15,9,328,406,97,numpad_1
15,9,671,749,100,numpad_4
15,9,1077,1139,97,numpad_1
15,9,1467,1529,105,numpad_9
15,9,1810,1888,99,numpad_3
15,9,2247,2309,103,numpad_7
15,9,2418,2434,103,numpad_7
15,9,2808,2871,102,numpad_6
15,9,3230,3323,97,numpad_1
15,9,4587,4665,10,enter
15,10,0,62,105,numpad_9
15,10,390,468,97,numpad_1
15,10,1341,1419,100,numpad_4
15,10,2324,2402,97,numpad_1
15,10,2698,2761,105,numpad_9
15,10,3525,3588,99,numpad_3
15,10,4165,4227,103,numpad_7
15,10,4321,4383,103,numpad_7
15,10,4789,4851,102,numpad_6
15,10,5101,5194,97,numpad_1
15,10,5943,6021,10,enter
15,11,0,78,105,numpad_9
15,11,344,422,97,numpad_1
15,11,1108,1186,100,numpad_4
15,11,2075,2138,97,numpad_1
15,11,2450,2512,105,numpad_9
15,11,2902,2949,99,numpad_3
15,11,3323,3401,103,numpad_7
15,11,3510,3557,103,numpad_7
15,11,3947,4010,102,numpad_6
15,11,4290,4368,97,numpad_1
15,11,4914,4977,10,enter
15,12,0,47,105,numpad_9
15,12,328,390,97,numpad_1
15,12,624,718,100,numpad_4
15,12,1045,1108,97,numpad_1
15,12,1373,1435,105,numpad_9
15,12,1685,1732,99,numpad_3
15,12,2059,2137,103,numpad_7
15,12,2293,2340,103,numpad_7
15,12,2668,2730,102,numpad_6
15,12,2980,3026,97,numpad_1
15,12,3323,3416,10,enter
15,13,0,78,105,numpad_9
15,13,359,452,97,numpad_1
15,13,639,717,100,numpad_4
15,13,1279,1357,97,numpad_1
15,13,1622,1685,105,numpad_9
15,13,1981,2028,99,numpad_3
15,13,2418,2465,103,numpad_7
15,13,2589,2636,103,numpad_7
15,13,3011,3073,102,numpad_6
15,13,3401,3479,97,numpad_1
15,13,3869,3962,10,enter
15,14,0,78,105,numpad_9
15,14,359,437,97,numpad_1
15,14,780,874,100,numpad_4
15,14,1513,1591,97,numpad_1
15,14,1856,1934,105,numpad_9
15,14,2636,2730,99,numpad_3
15,14,3292,3370,103,numpad_7
15,14,3479,3541,103,numpad_7
15,14,3900,3978,102,numpad_6
15,14,4243,4306,97,numpad_1
15,14,5070,5148,10,enter
15,15,0,109,105,numpad_9
15,15,359,437,97,numpad_1
15,15,1108,1186,100,numpad_4
15,15,1513,1607,97,numpad_1
15,15,1919,1966,105,numpad_9
15,15,2356,2371,99,numpad_3
15,15,4103,4165,103,numpad_7
15,15,4290,4352,103,numpad_7
15,15,4727,4789,102,numpad_6
15,15,4992,5054,97,numpad_1
15,15,5429,5491,10,enter
15,16,0,78,105,numpad_9
15,16,343,421,97,numpad_1
15,16,998,1092,100,numpad_4
15,16,2043,2137,97,numpad_1
15,16,2433,2511,105,numpad_9
15,16,2917,2979,99,numpad_3
15,16,3323,3385,103,numpad_7
15,16,3525,3572,103,numpad_7
15,16,3915,4009,102,numpad_6
15,16,4227,4290,97,numpad_1
15,16,5210,5304,10,enter
15,17,0,62,105,numpad_9
15,17,390,468,97,numpad_1
15,17,1107,1170,100,numpad_4
15,17,1809,1887,97,numpad_1
15,17,2184,2246,105,numpad_9
15,17,2854,2917,99,numpad_3
15,17,4508,4570,103,numpad_7
15,17,4695,4742,103,numpad_7
15,17,5163,5226,102,numpad_6
15,17,5600,5678,97,numpad_1
15,17,6630,6692,10,enter
15,18,0,62,105,numpad_9
15,18,374,452,97,numpad_1
15,18,655,717,100,numpad_4
15,18,1154,1217,97,numpad_1
15,18,1482,1544,105,numpad_9
15,18,1887,1997,99,numpad_3
15,18,2324,2387,103,numpad_7
15,18,2511,2574,103,numpad_7
15,18,2886,2964,102,numpad_6
15,18,3369,3463,97,numpad_1
15,18,4633,4711,10,enter
15,19,0,62,105,numpad_9
15,19,374,452,97,numpad_1
15,19,842,936,100,numpad_4
15,19,1653,1731,97,numpad_1
15,19,1997,2059,105,numpad_9
15,19,2652,2745,99,numpad_3
15,19,3822,3884,103,numpad_7
15,19,4025,4056,103,numpad_7
15,19,4461,4539,102,numpad_6
15,19,4820,4883,97,numpad_1
15,19,5647,5725,10,enter
16,0,0,78,105,numpad_9
16,0,437,531,97,numpad_1
16,0,765,843,100,numpad_4
16,0,1062,1140,97,numpad_1
16,0,1422,1515,105,numpad_9
16,0,1718,1797,99,numpad_3
16,0,2078,2156,103,numpad_7
16,0,2390,2453,103,numpad_7
16,0,2703,2781,102,numpad_6
16,0,3093,3172,97,numpad_1
16,0,3515,3578,13,enter
16,1,0,62,105,numpad_9
16,1,500,578,97,numpad_1
16,1,859,953,100,numpad_4
16,1,1156,1234,97,numpad_1
16,1,1500,1578,105,numpad_9
16,1,1781,1859,99,numpad_3
16,1,2156,2234,103,numpad_7
16,1,2468,2547,103,numpad_7
16,1,2765,2843,102,numpad_6
16,1,3172,3250,97,numpad_1
16,1,3547,3640,13,enter
16,2,0,78,105,numpad_9
16,2,578,641,97,numpad_1
16,2,860,907,100,numpad_4
16,2,1094,1141,97,numpad_1
16,2,1469,1547,105,numpad_9
16,2,1782,1860,99,numpad_3
16,2,2219,2297,103,numpad_7
16,2,2453,2532,103,numpad_7
16,2,2750,2813,102,numpad_6
16,2,3094,3172,97,numpad_1
16,2,3469,3547,13,enter
16,3,0,63,105,numpad_9
16,3,484,578,97,numpad_1
16,3,750,906,100,numpad_4
16,3,1016,1078,97,numpad_1
16,3,1375,1438,105,numpad_9
16,3,1656,1734,99,numpad_3
16,3,2156,2219,103,numpad_7
16,3,2375,2453,103,numpad_7
16,3,2672,2750,102,numpad_6
16,3,3109,3188,97,numpad_1
16,3,3500,3578,13,enter
16,4,0,63,105,numpad_9
16,4,422,516,97,numpad_1
16,4,719,797,100,numpad_4
16,4,1000,1063,97,numpad_1
16,4,1313,1391,105,numpad_9
16,4,1610,1688,99,numpad_3
16,4,2125,2204,103,numpad_7
16,4,2407,2485,103,numpad_7
16,4,2735,2829,102,numpad_6
16,4,3094,3188,97,numpad_1
16,4,3469,3563,13,enter
16,5,0,78,105,numpad_9
16,5,406,469,97,numpad_1
16,5,688,750,100,numpad_4
16,5,922,985,97,numpad_1
16,5,1219,1297,105,numpad_9
16,5,1516,1594,99,numpad_3
16,5,1938,2016,103,numpad_7
16,5,2250,2313,103,numpad_7
16,5,2547,2610,102,numpad_6
16,5,2891,2969,97,numpad_1
16,5,3235,3313,13,enter
16,6,0,78,105,numpad_9
16,6,421,500,97,numpad_1
16,6,734,812,100,numpad_4
16,6,1031,1109,97,numpad_1
16,6,1390,1484,105,numpad_9
16,6,1703,1781,99,numpad_3
16,6,2078,2156,103,numpad_7
16,6,2375,2453,103,numpad_7
16,6,2687,2765,102,numpad_6
16,6,3187,3265,97,numpad_1
16,6,3531,3625,13,enter
16,7,0,93,105,numpad_9
16,7,453,515,97,numpad_1
16,7,765,828,100,numpad_4
16,7,1062,1125,97,numpad_1
16,7,1390,1484,105,numpad_9
16,7,1687,1765,99,numpad_3
16,7,2078,2156,103,numpad_7
16,7,2375,2453,103,numpad_7
16,7,2687,2765,102,numpad_6
16,7,3062,3140,97,numpad_1
16,7,3437,3515,13,enter
16,8,0,78,105,numpad_9
16,8,484,563,97,numpad_1
16,8,766,828,100,numpad_4
16,8,1047,1109,97,numpad_1
16,8,1406,1469,105,numpad_9
16,8,1703,1781,99,numpad_3
16,8,2094,2156,103,numpad_7
16,8,2328,2391,103,numpad_7
16,8,2625,2703,102,numpad_6
16,8,3016,3094,97,numpad_1
16,8,3391,3453,13,enter
16,9,0,78,105,numpad_9
16,9,484,562,97,numpad_1
16,9,796,843,100,numpad_4
16,9,1046,1109,97,numpad_1
16,9,1390,1468,105,numpad_9
16,9,1671,1750,99,numpad_3
16,9,2062,2125,103,numpad_7
16,9,2281,2343,103,numpad_7
16,9,2562,2640,102,numpad_6
16,9,3000,3078,97,numpad_1
16,9,3359,3468,13,enter
16,10,0,63,105,numpad_9
16,10,531,594,97,numpad_1
16,10,781,844,100,numpad_4
16,10,1031,1094,97,numpad_1
16,10,1375,1453,105,numpad_9
16,10,1672,1735,99,numpad_3
16,10,2031,2094,103,numpad_7
16,10,2250,2313,103,numpad_7
16,10,2547,2610,102,numpad_6
16,10,2969,3031,97,numpad_1
16,10,3328,3422,13,enter
16,11,0,63,105,numpad_9
16,11,500,563,97,numpad_1
16,11,750,813,100,numpad_4
16,11,1032,1094,97,numpad_1
16,11,1375,1454,105,numpad_9
16,11,1688,1766,99,numpad_3
16,11,2094,2157,103,numpad_7
16,11,2282,2360,103,numpad_7
16,11,2579,2641,102,numpad_6
16,11,2969,3047,97,numpad_1
16,11,3344,3454,13,enter
16,12,0,78,105,numpad_9
16,12,531,609,97,numpad_1
16,12,797,859,100,numpad_4
16,12,1047,1125,97,numpad_1
16,12,1484,1562,105,numpad_9
16,12,1844,1922,99,numpad_3
16,12,2297,2375,103,numpad_7
16,12,2500,2578,103,numpad_7
16,12,2812,2875,102,numpad_6
16,12,3172,3250,97,numpad_1
16,12,3594,3672,13,enter
16,13,0,78,105,numpad_9
16,13,406,484,97,numpad_1
16,13,703,766,100,numpad_4
16,13,1016,1094,97,numpad_1
16,13,1359,1453,105,numpad_9
16,13,1687,1766,99,numpad_3
16,13,2094,2156,103,numpad_7
16,13,2406,2469,103,numpad_7
16,13,2719,2797,102,numpad_6
16,13,3078,3172,97,numpad_1
16,13,3422,3516,13,enter
16,14,0,78,105,numpad_9
16,14,484,562,97,numpad_1
16,14,765,828,100,numpad_4
16,14,1015,1093,97,numpad_1
16,14,1375,1453,105,numpad_9
16,14,1671,1750,99,numpad_3
16,14,2046,2125,103,numpad_7
16,14,2343,2421,103,numpad_7
16,14,2656,2734,102,numpad_6
16,14,3015,3093,97,numpad_1
16,14,3375,3468,13,enter
16,15,0,78,105,numpad_9
16,15,563,641,97,numpad_1
16,15,891,953,100,numpad_4
16,15,1172,1234,97,numpad_1
16,15,1531,1594,105,numpad_9
16,15,1813,1891,99,numpad_3
16,15,2172,2250,103,numpad_7
16,15,2516,2578,103,numpad_7
16,15,2797,2875,102,numpad_6
16,15,3188,3250,97,numpad_1
16,15,3531,3609,13,enter
16,16,0,78,105,numpad_9
16,16,438,500,97,numpad_1
16,16,735,797,100,numpad_4
16,16,1000,1063,97,numpad_1
16,16,1344,1422,105,numpad_9
16,16,1641,1735,99,numpad_3
16,16,2141,2219,103,numpad_7
16,16,2438,2500,103,numpad_7
16,16,2735,2813,102,numpad_6
16,16,3156,3235,97,numpad_1
16,16,3531,3610,13,enter
16,17,0,94,105,numpad_9
16,17,438,516,97,numpad_1
16,17,719,782,100,numpad_4
16,17,969,1032,97,numpad_1
16,17,1297,1360,105,numpad_9
16,17,1579,1641,99,numpad_3
16,17,1969,2032,103,numpad_7
16,17,2235,2297,103,numpad_7
16,17,2532,2610,102,numpad_6
16,17,2954,3016,97,numpad_1
16,17,3282,3391,13,enter
16,18,0,94,105,numpad_9
16,18,469,532,97,numpad_1
16,18,750,813,100,numpad_4
16,18,1000,1078,97,numpad_1
16,18,1360,1453,105,numpad_9
16,18,1657,1735,99,numpad_3
16,18,2063,2141,103,numpad_7
16,18,2328,2407,103,numpad_7
16,18,2641,2719,102,numpad_6
16,18,3032,3125,97,numpad_1
16,18,3407,3500,13,enter
16,19,0,78,105,numpad_9
16,19,469,547,97,numpad_1
16,19,766,844,100,numpad_4
16,19,1047,1125,97,numpad_1
16,19,1375,1453,105,numpad_9
16,19,1672,1750,99,numpad_3
16,19,2063,2141,103,numpad_7
16,19,2328,2391,103,numpad_7
16,19,2610,2688,102,numpad_6
16,19,3016,3094,97,numpad_1
16,19,3375,3469,13,enter
17,0,0,63,105,numpad_9
17,0,203,265,97,numpad_1
17,0,406,499,100,numpad_4
17,0,1436,1498,97,numpad_1
17,0,1576,1654,105,numpad_9
17,0,1826,1904,99,numpad_3
17,0,2153,2216,103,numpad_7
17,0,2325,2403,103,numpad_7
17,0,2793,2855,102,numpad_6
17,0,3027,3105,97,numpad_1
17,0,3417,3495,10,enter
17,1,0,78,105,numpad_9
17,1,218,280,97,numpad_1
17,1,421,514,100,numpad_4
17,1,1014,1092,97,numpad_1
17,1,1185,1263,105,numpad_9
17,1,1419,1513,99,numpad_3
17,1,1731,1794,103,numpad_7
17,1,1887,1950,103,numpad_7
17,1,2074,2168,102,numpad_6
17,1,2262,2340,97,numpad_1
17,1,2652,2714,10,enter
17,2,0,63,105,numpad_9
17,2,234,297,97,numpad_1
17,2,422,500,100,numpad_4
17,2,640,718,97,numpad_1
17,2,812,890,105,numpad_9
17,2,1014,1092,99,numpad_3
17,2,1280,1342,103,numpad_7
17,2,1420,1482,103,numpad_7
17,2,1607,1701,102,numpad_6
17,2,1810,1872,97,numpad_1
17,2,2231,2309,10,enter
17,3,0,78,105,numpad_9
17,3,219,297,97,numpad_1
17,3,437,531,100,numpad_4
17,3,3651,3713,97,numpad_1
17,3,3807,3869,105,numpad_9
17,3,4041,4119,99,numpad_3
17,3,4306,4368,103,numpad_7
17,3,4462,4524,103,numpad_7
17,3,4665,4743,102,numpad_6
17,3,4836,4946,97,numpad_1
17,3,5273,5336,10,enter
17,4,0,94,105,numpad_9
17,4,219,312,97,numpad_1
17,4,422,531,100,numpad_4
17,4,671,749,97,numpad_1
17,4,890,968,105,numpad_9
17,4,1108,1186,99,numpad_3
17,4,1358,1420,103,numpad_7
17,4,1545,1607,103,numpad_7
17,4,1748,1826,102,numpad_6
17,4,1950,2028,97,numpad_1
17,4,2184,2262,10,enter
17,5,0,78,105,numpad_9
17,5,234,281,97,numpad_1
17,5,437,531,100,numpad_4
17,5,1092,1155,97,numpad_1
17,5,1295,1342,105,numpad_9
17,5,1591,1654,99,numpad_3
17,5,2153,2215,103,numpad_7
17,5,2309,2371,103,numpad_7
17,5,2527,2605,102,numpad_6
17,5,2683,2761,97,numpad_1
17,5,3136,3214,10,enter
17,6,0,78,105,numpad_9
17,6,234,312,97,numpad_1
17,6,437,530,100,numpad_4
17,6,952,998,97,numpad_1
17,6,1248,1326,105,numpad_9
17,6,1482,1576,99,numpad_3
17,6,1794,1856,103,numpad_7
17,6,1966,2012,103,numpad_7
17,6,2153,2231,102,numpad_6
17,6,2324,2418,97,numpad_1
17,6,2699,2792,10,enter
17,7,0,63,105,numpad_9
17,7,188,266,97,numpad_1
17,7,390,500,100,numpad_4
17,7,1170,1233,97,numpad_1
17,7,1342,1420,105,numpad_9
17,7,1545,1654,99,numpad_3
17,7,2138,2169,103,numpad_7
17,7,2309,2387,103,numpad_7
17,7,2840,2918,102,numpad_6
17,7,3027,3105,97,numpad_1
17,7,3354,3432,10,enter
17,8,0,78,105,numpad_9
17,8,203,265,97,numpad_1
17,8,390,468,100,numpad_4
17,8,1155,1217,97,numpad_1
17,8,1311,1373,105,numpad_9
17,8,1529,1607,99,numpad_3
17,8,1935,1997,103,numpad_7
17,8,2091,2184,103,numpad_7
17,8,2309,2387,102,numpad_6
17,8,2496,2574,97,numpad_1
17,8,2777,2839,10,enter
17,9,0,109,105,numpad_9
17,9,203,281,97,numpad_1
17,9,421,515,100,numpad_4
17,9,671,749,97,numpad_1
